#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
86,Surya School of Planning and Engineering Management,"B.Tech (Civil, Computer Science, Electrical, Electronics & Communication, Mechanical)",Lucknow,"Gaura, Mohanlal Ganj, Raibareilly Road, Lucknow, Uttar Pradesh 226025",+91-9793757333 | info@surya.edu.in,https://www.surya.edu.in/,Uttar Pradesh
87,Bansal Institute of Engineering and Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Lucknow,"Sitapur Road, Behind Sewa Hospital, Lucknow, Uttar Pradesh 226021",+91-522-2335600 | info@bansaliet.ac.in,https://www.bansaliet.in/,Uttar Pradesh
88,SMS Institute of Technology,"B.Tech (Civil, Computer Science, Electrical, Electronics & Communication, Mechanical)",Lucknow,"Kasimpur Biruha, Post - Kasimpur, Gosainganj, Lucknow - Sultanpur Road, Lucknow, Uttar Pradesh 226501",+91-9792633331 | admission@smslucknow.com,https://www.smstechno.ac.in/,Uttar Pradesh
89,Aryavart Institute of Technology & Management,"B.Tech (Computer Science, Electronics & Communication, Mechanical, Information Technology)",Lucknow,"Opp. Ambedkar University, Shaheed Path, Aurangabad Jageer, Baboo Khera, Lucknow, Uttar Pradesh 226017",+91-522-3295992 | aitmlko@gmail.com,https://www.aitm.org.in/,Uttar Pradesh
90,Goel Institute of Technology & Management,"B.Tech (Civil, Computer Science, Electrical, Electronics & Communication, Mechanical, Biotechnology)",Lucknow,"Faizabad Road, Near Indira Canal, Lucknow, Uttar Pradesh 226028",+91-9044069005 | info@goel.edu.in,https://goel.edu.in/,Uttar Pradesh
91,Ambalika Institute of Management and Technology,"B.Tech (Civil, Computer Science, Electronics & Communication, Mechanical, Information Technology)",Lucknow,"Maurawan Road, Mohanlalganj, Lucknow, Uttar Pradesh 226301",+91-522-3996300 | admin@aimt.edu.in,https://www.aimt.edu.in/,Uttar Pradesh
92,RR Institute of Modern Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Lucknow,"NH-24, Bakshi Ka Talab, Sitapur Road, Lucknow, Uttar Pradesh 227202",+91-7897123222 | info@rrimt.ac.in,https://www.rrimt.ac.in/,Uttar Pradesh
93,Sri Ram Group of Institutions,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Lucknow,"Opp. Alambagh Bus Stand, Alambagh, Lucknow, Uttar Pradesh 226005",Not Available (after search),https://www.srgi.ac.in/,Uttar Pradesh
94,Maharana Institute of Professional Studies,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Kanpur,"Ishwari Ganj, Bithoor, Kanpur, Uttar Pradesh 209201",+91-512-2790277 | mips@maharanagroup.com,https://www.maharanagroup.com/,Uttar Pradesh
95,Allenhouse Institute of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Kanpur Nagar,"Plot No.- 176, Kulgaon Road, Rooma, Kanpur, Uttar Pradesh 208008",+91-8127500100 | info@allenhouse.ac.in,https://www.allenhouse.ac.in/,Uttar Pradesh
96,Axis Institute of Technology and Management,"B.Tech (Civil, Computer Science, Electrical, Electronics & Communication, Mechanical, Information Technology)",Kanpur,"Axis Knowledge City, Hathipur, Rooma, NH-2, Milestone-478, Kanpur, Uttar Pradesh 209402",+91-7607888887 | info@axiscolleges.in,https://www.axiscolleges.org/,Uttar Pradesh
97,Vidya Bhavan College of Engineering Technology,"B.Tech (Computer Science, Electronics & Communication, Mechanical, Information Technology)",Kanpur,"Rautapur, Chaubepur, Kanpur Nagar, Uttar Pradesh 209203",Not Available (after search),Not Available (after search),Uttar Pradesh
98,Naraian Vidya Peeth Engineering & Management Institute,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Kanpur,"Gangaganj, Panki, Kanpur, Uttar Pradesh 208020",+91-9918601154 | info@narainagroup.net,https://www.narainagroup.ac.in/,Uttar Pradesh
99,Maharana Pratap Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Information Technology)",Kanpur,"Mandhana, Kanpur, Uttar Pradesh 209217",+91-512-2770092 | info@mpec.ac.in,https://www.mpgi.edu.in/,Uttar Pradesh
100,Kanpur Institute of Technology,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical, Artificial Intelligence & Machine Learning, Information Technology), MBA (Marketing, Finance, HR)",Kanpur Nagar,"A-1, UPSIDC Industrial Area, Rooma, Kanpur, Uttar Pradesh 208001",+91-512-2410098 | info@kit.ac.in,https://www.kit.ac.in/,Uttar Pradesh
