#,College Name,Course(s) Offered,District,Full Address,Contact,Website,State
91,Francis Xavier Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Artificial Intelligence & Data Science), MBA (Management)",Tirunelveli,"Vannarpettai, Tirunelveli, Tamil Nadu 627003",+91-462-2502283 | principal@francisxavier.ac.in,https://francisxavier.ac.in/,Tamil Nadu
92,RMD Engineering College,Already listed.,,,,,Tamil Nadu
93,Easwari Engineering College,"B.Tech (Automobile, Biomedical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Robotics & Automation), MBA (Management)",Chennai,"Bharathi Salai, Ramapuram, Chennai, Tamil Nadu 600089",+91-44-43923034 | eecw@ SRMrmp.edu.in,https://srmeaswari.ac.in/,Tamil Nadu
94,Adhiparasakthi Engineering College,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical, Chemical), MBA (Management)",Kanchipuram,"Melmaruvathur, Kanchipuram, Tamil Nadu 603319",+91-44-27529247 | apecmel@gmail.com,https://www.apec.edu.in/,Tamil Nadu
95,Indra Ganesan College of Engineering,"B.Tech (Agriculture, Artificial Intelligence & Data Science, Biomedical, Computer Science, Electrical & Electronics, Information Technology, Mechanical)",Tiruchirappalli,"Madurai Main Road, Manikandam, Tiruchirappalli, Tamil Nadu 620012",+91-431-2906262 | igceng@gmail.com,https://igceng.in/,Tamil Nadu
96,Gnanamani College of Technology,"B.Tech (Artificial Intelligence & Data Science, Biotechnology, Chemical, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Food Technology, Information Technology, Mechanical, Pharmaceutical), MBA (Management)",Namakkal,"NH-7, A.K. Samuthiram, Pachal Post, Namakkal, Tamil Nadu 637018",+91-4286-293888 | info@gct.org.in,https://www.gct.org.in/,Tamil Nadu
97,Dhanalakshmi College of Engineering,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical), MBA (Management)",Chennai,"Dr. V.P.R Nagar, Manimangalam Post, Chennai, Tamil Nadu 601301",+91-44-71736800 | principal@dce.edu.in,https://www.dce.edu.in/,Tamil Nadu
98,IFET College of Engineering,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Information Technology, Mechanical), MBA (Management)",Villupuram,"Gangarampalayam, Valavanur Post, Villupuram, Tamil Nadu 605108",+91-413-2648888 | college@ifet.ac.in,https://www.ifet.ac.in/,Tamil Nadu
99,Arunachala College of Engineering for Women,"B.Tech (Civil, Computer Science, Electrical & Electronics, Electronics & Communication)",Kanyakumari,"Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari, Tamil Nadu 629203",+91-4651-200123 | acewomenscollege@gmail.com,https://arunachala.edu.in/,Tamil Nadu
100,Adhi College of Engineering and Technology,"B.Tech (Artificial Intelligence & Data Science, Civil, Computer Science, Electrical & Electronics, Electronics & Communication, Mechanical)",Kanchipuram,"No.6, Munu Adhi Nagar, Sankarapuram, Pulloor Village, Walajabad Via, Kanchipuram, Tamil Nadu 631605",+91-44-27290096 | admin@adhi.edu.in,https://www.adhi.edu.in/,Tamil Nadu
